strategyName,parameters,windowCount,avgTrainReturn,avgTestReturn,medianTestReturn,executedTradeCount,signalCount,ghostSignalCount,avgTurnover,grossReturn,netReturn,feePaid,slippagePaid,bootstrapPassRate,randomPassRate,averageFoldTradeCount,neighborPositiveRate,passesSufficiency,passesPerformance,passesRobustness,promotionEligible
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.05,""pullbackZ"":1.2,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.05,""pullbackZ"":1.2,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.15,""pullbackZ"":0.9,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.15,""pullbackZ"":0.9,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.15,""pullbackZ"":0.9,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.15,""pullbackZ"":1.2,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.15,""pullbackZ"":1.2,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.15,""pullbackZ"":1.2,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.05,""pullbackZ"":0.6,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.05,""pullbackZ"":0.6,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.05,""pullbackZ"":0.6,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.05,""pullbackZ"":0.9,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.05,""pullbackZ"":0.9,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.05,""pullbackZ"":0.9,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.05,""pullbackZ"":1.2,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.05,""pullbackZ"":1.2,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.05,""pullbackZ"":1.2,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.15,""pullbackZ"":0.6,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.15,""pullbackZ"":0.6,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.15,""pullbackZ"":0.6,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.15,""pullbackZ"":0.9,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.15,""pullbackZ"":0.9,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.15,""pullbackZ"":0.9,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.15,""pullbackZ"":1.2,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.15,""pullbackZ"":1.2,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.9,""minRiskOn"":0.15,""pullbackZ"":1.2,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0012658786126570776,0,1,1,1,0.16540019646475237,-0.0008567844414799474,-0.0012658786126570776,248.10029469712856,979.1822188342519,0,0,0.3333333333333333,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.7,""minRiskOn"":0.05,""pullbackZ"":0.6,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.7,""minRiskOn"":0.05,""pullbackZ"":0.6,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.7,""minRiskOn"":0.05,""pullbackZ"":0.6,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.7,""minRiskOn"":0.15,""pullbackZ"":0.6,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.7,""minRiskOn"":0.15,""pullbackZ"":0.6,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.7,""minRiskOn"":0.15,""pullbackZ"":0.6,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.05,""pullbackZ"":0.6,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.05,""pullbackZ"":0.6,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.05,""pullbackZ"":0.6,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.15,""pullbackZ"":0.6,""trailAtrMult"":1.8}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.15,""pullbackZ"":0.6,""trailAtrMult"":2.2}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
"relative-momentum-pullback","{""minStrengthPct"":0.8,""minRiskOn"":0.15,""pullbackZ"":0.6,""trailAtrMult"":2.6}",3,-0.0025317572253141553,-0.0021322152463204304,-0.002599009900990059,2,2,2,0.3312001347794234,-0.0013103530367202668,-0.0021322152463204304,496.80020216913516,1968.7864266313436,0,0,0.6666666666666666,0,false,false,false,false
